gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Female,1,True,False,65,True,False,Fiber optic,True,True,True,False,False,True,Month-to-month,False,Electronic check,94.4,6136.0,False
Female,1,False,False,13,True,False,DSL,False,True,True,False,False,False,Month-to-month,True,Electronic check,54.8,712.4,False
Male,1,False,False,4,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,False,Electronic check,75.35,301.4,False
Male,0,False,False,41,True,True,DSL,False,False,True,False,False,True,One year,False,Mailed check,65.0,2665.0,False
Male,1,False,False,15,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,74.4,1116.0,True
Male,0,False,False,1,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Mailed check,48.55,48.55,True
Male,0,False,False,42,True,True,Fiber optic,True,True,True,False,False,True,One year,True,Electronic check,99.0,4158.0,False
Female,0,True,False,51,True,False,Fiber optic,True,True,True,False,True,False,One year,True,Electronic check,93.5,4768.5,False
Female,0,True,True,2,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,70.4,140.8,True
Male,1,True,False,1,False,,DSL,False,True,False,False,True,False,Month-to-month,False,Electronic check,40.2,40.2,True
Male,0,False,True,32,True,True,DSL,False,True,True,True,True,True,One year,False,Credit card (automatic),83.7,2678.4,False
Male,0,False,False,10,True,False,No,,,,,,,Month-to-month,True,Mailed check,19.85,198.5,False
Female,0,True,True,67,False,,DSL,False,True,True,True,True,True,Two year,True,Electronic check,59.55,3989.85,False
Female,0,True,True,61,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Credit card (automatic),115.1,7021.1,False
Male,0,False,False,50,True,True,Fiber optic,True,True,True,True,True,True,One year,False,Credit card (automatic),114.35,5717.5,False
Female,0,True,False,2,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),44.6,89.2,True
Female,1,True,False,29,False,,DSL,True,False,True,False,False,True,Month-to-month,True,Electronic check,45.0,1305.0,False
Male,1,False,False,3,False,,DSL,False,False,True,False,False,True,Month-to-month,True,Electronic check,41.15,123.45,True
Male,1,False,False,13,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,106.9,1389.7,True
Male,1,True,False,57,True,True,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Electronic check,89.85,5121.45,False
Female,0,False,False,31,False,,DSL,True,True,False,True,False,True,Two year,True,Bank transfer (automatic),49.85,1545.35,False
Female,0,True,False,45,True,True,Fiber optic,True,True,True,True,True,True,One year,False,Mailed check,113.3,5098.5,False
Female,0,True,True,61,True,True,DSL,True,True,True,True,True,True,Two year,False,Mailed check,88.1,5374.1,False
Male,0,False,False,50,True,True,No,,,,,,,Two year,False,Bank transfer (automatic),24.9,1245.0,False
Female,1,False,False,19,True,False,Fiber optic,True,True,False,True,True,True,Month-to-month,True,Mailed check,105.0,1995.0,False
Male,0,False,False,59,True,False,No,,,,,,,Two year,False,Mailed check,19.35,1141.65,True
Female,0,True,False,71,True,True,No,,,,,,,Two year,True,Credit card (automatic),24.25,1721.75,False
Female,1,False,False,16,True,False,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Electronic check,94.45,1511.2,True
Male,0,True,False,57,True,False,DSL,True,True,False,True,False,False,Two year,True,Electronic check,59.75,3405.75,False
Male,0,False,False,1,False,,DSL,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),24.8,24.8,True
Male,1,True,False,20,True,True,Fiber optic,False,True,False,True,True,True,Month-to-month,False,Electronic check,107.05,2141.0,False
Male,0,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Mailed check,70.6,70.6,True
Male,0,True,False,5,True,True,Fiber optic,False,True,False,True,False,False,Month-to-month,True,Electronic check,85.4,427.0,True
Female,0,True,False,52,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,105.05,5462.6,True
Male,1,True,False,21,True,False,DSL,True,True,False,False,False,True,Month-to-month,True,Bank transfer (automatic),64.95,1363.95,False
Male,0,False,False,14,False,,DSL,False,False,True,True,True,True,Month-to-month,True,Electronic check,55.0,770.0,False
Female,0,False,False,5,True,False,DSL,False,True,False,False,False,False,Month-to-month,False,Bank transfer (automatic),50.55,252.75,False
Female,0,False,False,6,True,False,DSL,True,True,False,False,False,False,Month-to-month,False,Mailed check,55.15,330.9,False
Female,0,False,False,10,True,False,DSL,False,True,False,False,False,False,Month-to-month,False,Electronic check,51.2,512.0,False
Female,0,False,True,1,True,True,No,,,,,,,Month-to-month,False,Mailed check,25.4,25.4,False
Female,0,False,False,68,True,True,DSL,True,False,False,False,False,False,Month-to-month,False,Mailed check,54.45,3702.6,False
Male,0,True,True,18,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,False,Mailed check,95.15,1712.7,True
Female,0,False,False,22,True,True,Fiber optic,False,False,False,False,False,False,One year,True,Credit card (automatic),76.0,1672.0,False
Female,0,False,False,20,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,44.35,887.0,False
Male,0,True,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,70.0,70.0,True
Male,1,False,False,8,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,74.5,596.0,True
Male,0,False,False,10,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),44.85,448.5,True
Male,1,False,False,24,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,76.1,1826.4,True
Male,0,False,False,35,True,False,DSL,True,True,True,False,False,False,One year,False,Mailed check,61.2,2142.0,False
Male,0,True,True,23,True,False,Fiber optic,False,True,True,True,False,False,One year,False,Mailed check,86.8,1996.4,False
Female,1,False,False,6,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,89.35,536.1,False
Female,0,False,False,12,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.7,236.4,False
Male,0,False,False,1,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.25,20.25,False
Female,0,True,True,71,True,False,Fiber optic,False,False,True,False,False,False,Two year,False,Electronic check,76.05,5399.55,False
Male,1,True,False,35,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,100.8,3528.0,False
Male,0,True,True,40,True,True,DSL,False,False,True,False,True,True,Month-to-month,True,Electronic check,74.55,2982.0,False
Female,0,False,True,1,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Mailed check,73.6,73.6,True
Male,0,False,False,23,True,False,DSL,False,False,False,False,True,True,One year,True,Bank transfer (automatic),64.9,1492.7,False
Female,1,False,False,4,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,95.45,381.8,True
Male,0,False,False,4,True,False,Fiber optic,False,False,True,True,False,True,Month-to-month,True,Electronic check,90.4,361.6,False
Female,0,True,True,68,False,,DSL,False,True,True,True,True,True,Two year,False,Credit card (automatic),60.3,4100.4,False
Male,0,False,True,38,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Mailed check,81.85,3110.3,False
Male,0,True,True,52,True,True,No,,,,,,,Two year,False,Mailed check,24.8,1289.6,False
Male,1,True,False,32,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.9,2396.8,True
Male,0,True,True,29,True,False,DSL,False,False,True,True,True,True,Two year,False,Mailed check,75.55,2190.95,False
Male,1,True,True,38,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,False,Electronic check,101.15,3843.7,False
Male,0,False,True,48,True,True,DSL,True,False,True,False,True,True,One year,True,Credit card (automatic),78.75,3780.0,False
Female,0,False,False,1,True,False,No,,,,,,,Month-to-month,True,Bank transfer (automatic),19.25,19.25,False
Female,0,False,False,22,True,False,Fiber optic,True,False,False,True,False,True,Month-to-month,True,Electronic check,89.05,1959.1,False
Female,0,False,False,43,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Credit card (automatic),115.05,4947.15,False
Female,1,True,False,5,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.35,346.75,False
Male,0,False,False,5,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,80.6,403.0,True
Male,0,True,True,51,True,True,Fiber optic,True,True,False,True,True,True,One year,False,Credit card (automatic),110.05,5612.55,False
Male,0,False,False,71,True,False,No,,,,,,,Two year,True,Credit card (automatic),19.9,1412.9,False
Female,0,True,True,38,True,False,DSL,True,True,False,True,True,True,One year,False,Credit card (automatic),80.3,3051.4,True
Male,1,True,False,24,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,93.15,2235.6,True
Male,0,True,False,35,True,True,Fiber optic,False,False,False,True,True,False,Month-to-month,True,Credit card (automatic),91.5,3202.5,False
Female,1,False,False,54,True,True,DSL,True,True,False,True,True,True,One year,False,Bank transfer (automatic),82.45,4452.3,True
Female,0,True,True,72,False,,DSL,False,True,True,True,True,True,Two year,True,Electronic check,60.0,4320.0,False
Male,0,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,44.8,44.8,False
Female,0,True,True,9,True,False,DSL,True,False,False,False,False,False,One year,False,Mailed check,48.6,437.4,False
Male,0,False,False,69,False,,DSL,True,True,False,True,True,True,Two year,True,Bank transfer (automatic),60.05,4143.45,False
Female,0,True,False,52,True,True,Fiber optic,False,True,False,True,True,True,Month-to-month,True,Credit card (automatic),102.7,5340.4,False
Female,1,True,False,11,True,False,Fiber optic,False,False,False,True,True,False,Month-to-month,True,Electronic check,82.9,911.9,False
Female,1,False,False,2,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.35,140.7,True
Female,1,True,True,28,False,,DSL,False,False,False,False,True,False,Month-to-month,True,Electronic check,35.9,1005.2,False
Female,1,False,False,17,True,True,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Credit card (automatic),82.65,1405.05,False
Female,0,True,True,35,True,False,No,,,,,,,Two year,True,Mailed check,19.85,694.75,False
Female,0,False,False,8,True,False,No,,,,,,,One year,True,Mailed check,19.2,153.6,False
Male,0,False,False,46,True,True,Fiber optic,False,True,True,False,True,False,One year,True,Credit card (automatic),94.9,4365.4,False
Female,0,False,False,7,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,73.85,516.95,True
Female,0,False,False,2,True,True,Fiber optic,False,False,True,False,False,False,Month-to-month,False,Mailed check,80.6,161.2,True
Male,0,True,True,68,True,True,DSL,False,True,True,True,False,True,One year,True,Bank transfer (automatic),75.8,5154.4,True
Female,0,False,False,43,True,True,Fiber optic,False,True,True,False,True,True,Two year,True,Electronic check,104.6,4497.8,True
Female,0,False,False,68,True,True,DSL,True,True,True,True,True,True,Two year,True,Electronic check,88.15,5994.2,False
Female,0,False,False,36,True,False,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Credit card (automatic),94.8,3412.8,False
Male,0,True,False,63,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,103.4,6514.2,True
Female,1,False,False,32,True,False,DSL,False,True,False,True,False,False,Month-to-month,False,Bank transfer (automatic),54.65,1748.8,False
Female,0,True,False,71,True,True,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),85.75,6088.25,False
Female,0,True,True,66,True,True,DSL,True,True,True,False,False,False,Month-to-month,True,Bank transfer (automatic),67.45,4451.7,False
Male,0,False,False,63,True,False,No,,,,,,,One year,False,Mailed check,20.5,1291.5,False
Female,0,False,True,41,True,False,No,,,,,,,One year,True,Credit card (automatic),20.25,830.25,False
Female,1,False,False,1,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,72.1,72.1,False
Female,0,False,False,2,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,90.4,180.8,True
Female,0,True,False,70,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),19.45,1361.5,False
Female,0,False,False,23,False,,DSL,False,False,False,False,True,True,Month-to-month,True,Electronic check,44.95,1033.85,False
Female,1,True,False,64,True,False,Fiber optic,True,True,True,False,False,True,One year,False,Bank transfer (automatic),97.0,6208.0,False
Male,0,True,True,37,True,True,DSL,True,False,True,True,False,False,Two year,True,Credit card (automatic),62.8,2323.6,False
Male,0,False,True,17,True,False,DSL,False,False,False,False,False,False,One year,False,Mailed check,44.6,758.2,False
Female,1,False,False,7,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,89.15,624.05,False
Male,0,True,True,4,True,True,Fiber optic,False,True,True,False,False,False,Month-to-month,True,Bank transfer (automatic),84.8,339.2,True
Female,1,False,False,21,False,,DSL,True,False,False,False,True,False,Month-to-month,True,Electronic check,41.9,879.9,True
Female,0,False,False,10,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Bank transfer (automatic),80.25,802.5,True
Female,1,False,False,16,True,True,DSL,True,False,False,False,False,False,Month-to-month,True,Electronic check,54.1,865.6,False
Male,0,True,False,64,True,True,Fiber optic,False,True,False,True,True,True,Two year,True,Electronic check,105.25,6736.0,False
Male,1,True,False,27,False,,DSL,True,False,False,False,False,False,Month-to-month,False,Credit card (automatic),30.75,830.25,True
Male,0,True,True,42,True,True,Fiber optic,True,False,False,False,True,True,One year,False,Electronic check,97.1,4078.2,False
Male,0,False,True,5,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.2,101.0,False
Female,0,False,False,41,True,False,Fiber optic,False,True,False,True,True,True,Two year,True,Bank transfer (automatic),98.8,4050.8,False
Male,0,True,False,58,True,False,DSL,False,False,True,False,False,False,One year,False,Credit card (automatic),50.3,2917.4,False
Female,0,False,False,47,True,False,No,,,,,,,Two year,True,Mailed check,20.55,965.85,False
